endTime,artistName,trackName,msPlayed
2023-12-30 16:36,Cherub,Doses & Mimosas,323253
2023-12-30 16:41,Lykke Li,I Follow Rivers - The Magician Remix,280069
2023-12-30 16:44,Julieta Venegas,Eres para Mí (with Anita Tijoux),192760
2023-12-30 16:47,R3HAB,Freak - Sam Feldt Remix Edit,195613
2023-12-30 16:51,Drianu,Feelings I Get,199210
2023-12-30 16:54,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,180336
2023-12-30 16:59,Rawayana,#Sádico,344862
2023-12-30 17:02,Drianu,By The Water,177498
2023-12-30 17:05,Mario Puglia,Facendo L'Amore,165133
2023-12-30 17:09,Juanes,Mis Planes Son Amarte,210520
2023-12-30 17:12,Bakermat,One Day (Vandaag) - Radio Edit,219333
2023-12-30 17:15,Caloncho,Palmar,193626
2023-12-30 17:21,Modjo,Lady - Hear Me Tonight,307153
2023-12-30 17:23,Simon Grossmann,jardín de flores,126402
2023-12-30 17:29,Kiso,Hvar (feat. MSP) - Radio Edit,285245
2023-12-30 17:32,Lauv,I Like Me Better,197436
2023-12-30 17:35,Jef,Mai tai,166791
2023-12-30 17:40,ODESZA,Say My Name - Hayden James Remix,268475
2023-12-30 17:42,Natalia Lafourcade,Hasta la Raíz,115218
2023-12-30 17:45,Tinlicker,Because You Move Me,196375
2023-12-30 17:48,Bakermat,Baianá,180842
2023-12-30 17:51,Simon Grossmann,Daikiri,206414
2023-12-30 17:52,Fainal,Dame Un Besito (feat. Chino & Nacho),1277
2023-12-30 17:52,Sander van Doorn,Ori tali ma - LVNDSCAPE Remix,8568
2023-12-30 17:56,Lil Silvio & El Vega,Tienes La Sonrisa,247746
2023-12-30 17:59,Yera,Bachata Blue,195434
2023-12-30 18:02,Azules De Los Angeles,Amor A Primera,189492
2023-12-30 18:06,Joey Montana,La Melodía,219103
2023-12-30 18:10,Fonseca,Vine a Buscarte,250909
2023-12-30 18:13,Fonseca,Eres Mi Sueño,209786
2023-12-30 18:17,Joey Montana,Único,235946
2023-12-30 18:20,Alexis y Fido,Rompe la Cintura,168586
2023-12-30 18:24,Wakyin,Beso (Fruta Fresca),197694
2023-12-30 18:27,ANOTR,Relax My Eyes,192150
2023-12-30 18:32,DJ Seinfeld,Now U Do (Carlita Remix),319259
2023-12-30 18:36,Simon Grossmann,Daikiri,237652
2023-12-30 18:41,Rawayana,Váyanse Todos A Mamá,299416
2023-12-30 18:45,Rocko y Blasty,Besitos de Colores,246944
2023-12-30 18:49,BIP,La Maldita Primavera,216733
2023-12-30 18:53,Carlos Vives,Ella Es Mi Fiesta,246733
2023-12-30 18:56,Prince Royce,Carita de Inocente (feat. Myke Towers) - Remix,192698
2023-12-30 18:59,Manuel Turizo,La Bachata,162637
2023-12-30 18:59,Maluma,COCO LOCO,2102
2023-12-30 19:03,Bacilos,Caraluna,266160
2023-12-30 19:08,Juan Luis Guerra 4.40,La Bilirrubina,245120
2023-12-30 19:10,Morat,Idiota,1369
2023-12-30 19:10,Los Auténticos Decadentes,La Guitarra - Remasterized 2001,116864
2023-12-30 19:12,Reik,Qué Vida la Mía,171320
2023-12-30 19:15,Juan Luis Guerra 4.40,Las Avispas,696
2023-12-30 19:15,Sebastian Yatra,Un Año,150612
2023-12-30 19:15,Juanes,Fotografía,139
2023-12-30 19:15,Jesse & Joy,¡Corre!,812
2023-12-30 19:18,Juan Luis Guerra 4.40,Las Avispas,197333
2023-12-30 19:19,Chino & Nacho,Niña Bonita,1555
2023-12-30 19:19,Juanes,Fotografía,51734
2023-12-30 19:19,Prince Royce,Si Te Preguntan... - feat. Nicky Jam & Jay Wheeler,1253
2023-12-30 19:23,Carlos Vives,Volví a Nacer,222213
2023-12-30 19:26,Prince Royce,Carita de Inocente (feat. Myke Towers) - Remix,192698
2023-12-30 19:30,Alexis y Fido,Rompe la Cintura,237160
2023-12-30 19:35,Carlos Vives,Cuando Nos Volvamos a Encontrar (feat. Marc Anthony),278626
2023-12-30 19:38,Fainal,Dame Un Besito (feat. Chino & Nacho),186463
2023-12-30 19:42,Angel Y Khriz,Ayer La Vi,236080
2023-12-30 19:45,Manuel Turizo,DE LUNES A LUNES,188411
2023-12-30 19:48,Maluma,COCO LOCO,166734
2023-12-30 19:52,Sergio Vargas,La Ventanita,286466
2023-12-30 19:56,BIP,La Maldita Primavera,216733
2023-12-30 20:00,El Vega,Te Encontre,209960
2023-12-30 20:04,Yera,Bachata Blue,23671
2023-12-30 20:04,Fonseca,Vine a Buscarte,250909
2023-12-30 20:31,Queen,Another One Bites The Dust - Remastered 2011,214653
2023-12-30 20:34,Olivia Newton-John,Hopelessly Devoted To You,186000
2023-12-30 20:39,Queen,Under Pressure - Remastered 2011,248440
2023-12-30 20:40,Michael Jackson,Carousel,109360
2023-12-30 20:41,Alicia Keys,Girl on Fire,12655
2023-12-30 20:45,Destiny's Child,Say My Name,271333
2023-12-30 20:50,Starship,We Built This City,296080
2023-12-30 20:53,Alicia Keys,Fallin',2345
2023-12-30 20:53,Michael Jackson,Don't Stop 'Til You Get Enough,171119
2023-12-30 20:53,Phil Collins,Against All Odds (Take a Look at Me Now) - 2016 Remaster,1787
2023-12-30 20:56,Ben E. King,Stand By Me,175493
2023-12-30 20:59,Queen,Don't Stop Me Now - Remastered 2011,209413
2023-12-30 21:04,Big Mountain,"Baby, I Love Your Way",249520
2023-12-30 21:06,The Temptations,My Girl,165000
2023-12-30 21:09,Queen,Crazy Little Thing Called Love - Remastered 2011,163373
2023-12-30 21:11,Bill Withers,Ain't No Sunshine,93274
2023-12-30 21:15,Michael Jackson,P.Y.T. (Pretty Young Thing),239026
2023-12-30 21:17,Mark Ronson,Valerie (feat. Amy Winehouse) - Version Revisited,123749
2023-12-30 21:53,Ray Charles,Hit the Road Jack,87914
2023-12-31 04:23,Michael Jackson,Human Nature,1280
2023-12-31 04:27,El Vega,Te Encontre,209960
2023-12-31 04:31,Carlos Vives,Cuando Nos Volvamos a Encontrar (feat. Marc Anthony),246030
2023-12-31 04:35,Rocko y Blasty,Besitos de Colores,246944
2023-12-31 04:36,Azules De Los Angeles,Amor A Primera,31062
2023-12-31 04:39,Chino & Nacho,Niña Bonita,216786
2023-12-31 04:40,Tony Dize,El Doctorado,64292
2023-12-31 14:08,Jacob Forever,Pa la Calle Salió,1024
2023-12-31 14:11,Lil Silvio & El Vega,Tienes La Sonrisa,33040
2023-12-31 14:11,Manuel Turizo,DE LUNES A LUNES,188411
2023-12-31 16:10,Michael Jackson,Love Never Felt So Good,246026
2023-12-31 16:13,UB40,Red Red Wine,183733
2023-12-31 16:16,Ray Charles,Hit the Road Jack,2304
2023-12-31 16:16,Bon Jovi,Livin' On A Prayer,155138
2024-01-01 00:04,Jay Wheeler,"La Curiosidad (feat. Dj Nelson, Arcangel, Zion & Lennox, De La Ghetto & Brray) - Red Grand Prix Remix",469500
2024-01-01 00:07,Tensnake,Coma Cat - Purple Disco Machine Re-Work,208544
2024-01-01 00:11,Bad Bunny,HIBIKI,208000
2024-01-01 00:13,Bad Bunny,El Apagón,1834
2024-01-01 00:13,Paskman,Chiquetere (feat. Rafa Villalba),124743
2024-01-01 00:16,Maluma,Mojando Asientos (feat. Feid),207103
2024-01-01 00:17,ELENA ROSE,CARACAS EN EL 2000,31765
2024-01-01 00:20,Farruko,La Tóxica (feat. Jay Wheeler & Tempo) - Remix,178623
2024-01-01 00:23,Mora,CALENTÓN,202967
2024-01-01 00:27,Jhayco,Mami Chula,220600
2024-01-01 00:31,Sech,Sal y Perrea - Remix,217032
2024-01-01 00:34,Bad Bunny,Me Porto Bonito,178567
2024-01-01 00:35,Bad Bunny,Moscow Mule,87108
2024-01-01 00:35,ROSALÍA,BIZCOCHITO,1386
2024-01-01 00:35,C. Tangana,Demasiadas Mujeres,8682
2024-01-01 00:35,Taylor Swift,Miss Americana & The Heartbreak Prince,4650
2024-01-01 00:35,Taylor Swift,Cruel Summer,1941
2024-01-01 00:39,Taylor Swift,Style,231000
2024-01-01 00:44,Taylor Swift,Clean,271000
2024-01-01 00:48,Taylor Swift,august,261922
2024-01-01 00:51,Taylor Swift,Midnight Rain,174782
2024-01-01 00:53,Olivia Rodrigo,vampire,113950
2024-01-01 01:11,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),3392
2024-01-01 01:13,Taylor Swift,Wildest Dreams (Taylor's Version),109717
2024-01-01 12:25,Taylor Swift,Wildest Dreams (Taylor's Version),0
2024-01-01 12:25,Taylor Swift,Karma,0
2024-01-01 12:25,Taylor Swift,Maroon,2026
2024-01-01 12:28,Taylor Swift,Karma,204852
2024-01-01 12:31,Taylor Swift,Style,162797
2024-01-01 12:35,Taylor Swift,cardigan,239560
2024-01-01 13:24,Mitski,My Love Mine All Mine,67544
2024-01-01 13:25,Taylor Swift,Don’t Blame Me,2389
2024-01-02 16:36,Carlos Baute,Colgando en tus manos (con Marta Sánchez),230280
2024-01-02 16:39,Juanes,Me Enamora,192613
2024-01-02 16:42,Manuel Medrano,Nenita,203973
2024-01-02 16:46,Juanes,A Dios Le Pido,205373
2024-01-02 16:48,Hombres G,El ataque de las chicas cocodrilo,157833
2024-01-02 16:51,Manuel Medrano,Una y Otra Vez,190605
2024-01-02 16:55,La Oreja de Van Gogh,Rosas,216507
2024-01-02 17:05,Taylor Swift,You Belong With Me (Taylor’s Version),2345
2024-01-02 17:05,Taylor Swift,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),1996
2024-01-02 17:05,Taylor Swift,my tears ricochet,2020
2024-01-02 17:13,Taylor Swift,New Year’s Day,397100
2024-01-02 17:18,Taylor Swift,Dear John (Taylor's Version),316412
2024-01-02 17:22,Taylor Swift,The Way I Loved You (Taylor’s Version),243136
2024-01-02 17:27,Taylor Swift,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),299080
2024-01-02 17:30,Taylor Swift,Invisible,203226
2024-01-02 17:33,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),1323
2024-01-02 17:33,Taylor Swift,Haunted (Taylor's Version),140732
2024-01-02 17:33,Taylor Swift,I Knew You Were Trouble (Taylor's Version),1044
2024-01-02 17:33,Taylor Swift,Babe (Taylor's Version) (From The Vault),1068
2024-01-02 17:38,Taylor Swift,Babe (Taylor's Version) (From The Vault),224240
2024-01-02 17:39,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),104217
2024-01-02 23:14,Katy Perry,E.T.,206373
2024-01-03 00:34,Britney Spears,Toxic,21703
2024-01-03 00:34,KAROL G,OKI DOKI,1416
2024-01-03 00:34,Lady Gaga,Born This Way,3552
2024-01-03 00:37,Quevedo,Columbia,186000
2024-01-03 00:38,Michael Jackson,Rock with You - Single Version,301
2024-01-03 00:38,Wisin & Yandel,Besos Moja2,40521
2024-01-03 00:41,Michael Jackson,P.Y.T. (Pretty Young Thing),239026
2024-01-03 00:44,Ray Charles,Hit the Road Jack,119880
2024-01-03 00:48,Destiny's Child,Say My Name,271333
2024-01-03 00:49,Elton John,Your Song,83736
2024-01-03 02:03,Michael Jackson,Love Never Felt So Good,246026
2024-01-03 02:07,ABBA,Take A Chance On Me,243933
2024-01-03 02:10,Redbone,Come and Get Your Love - Single Version,205933
2024-01-03 02:10,Michael Jackson,Carousel,11372
2024-01-03 02:14,Queen,Under Pressure - Remastered 2011,248440
2024-01-03 02:18,Frankie Valli,Can't Take My Eyes off You,203680
2024-01-03 02:21,Olivia Newton-John,Hopelessly Devoted To You,186000
2024-01-03 02:25,Fleetwood Mac,Everywhere - 2017 Remaster,226653
2024-01-03 02:28,Queen,Another One Bites The Dust - Remastered 2011,214653
2024-01-03 02:29,The Temptations,My Girl,16514
2024-01-03 14:33,Taylor Swift,Paper Rings,859
2024-01-03 14:33,Taylor Swift,"""Slut!"" (Taylor's Version) (From The Vault)",1671
2024-01-03 14:36,Reik,Creo en Ti,163333
2024-01-03 14:39,Sebastian Yatra,Un Año,163813
2024-01-03 14:45,Carlos Baute,Colgando en tus manos (con Marta Sánchez),230280
2024-01-03 14:49,Jesse & Joy,La De La Mala Suerte,251146
2024-01-03 14:53,Reik,Noviembre Sin Ti,203226
2024-01-03 14:56,Reik,La Bella y la Bestia,186359
2024-01-03 15:00,Luis Fonsi,No Me Doy Por Vencido,239400
2024-01-03 15:03,Lady Gaga,Always Remember Us This Way,210200
2024-01-03 15:06,Morat,Segundos Platos,146324
2024-01-03 15:46,Fleetwood Mac,Everywhere - 2017 Remaster,226653
2024-01-03 15:49,Queen,Crazy Little Thing Called Love - Remastered 2011,163373
2024-01-03 16:07,U2,I Still Haven't Found What I'm Looking For,74811
2024-01-03 16:10,King Harvest,Dancing in the Moonlight,181133
2024-01-03 16:14,Carly Simon,You're So Vain,32403
2024-01-03 16:14,Billy Joel,Movin' Out (Anthony's Song),210760
2024-01-03 22:18,Rihanna,We Found Love,215226
2024-01-03 22:21,USHER,DJ Got Us Fallin' In Love (feat. Pitbull),220800
2024-01-03 23:40,Rihanna,Umbrella,244664
2024-01-03 23:45,Miley Cyrus,Wrecking Ball X Nothing Compares 2 U - Live,313036
2024-01-03 23:46,Taylor Swift,Wildest Dreams (Taylor's Version),33717
2024-01-03 23:52,Miley Cyrus,Nothing Else Matters,395785
2024-01-03 23:56,Miley Cyrus,Like a Prayer - Live,207879
2024-01-03 23:59,Miley Cyrus,Jolene - Live,178915
2024-01-04 00:02,Miley Cyrus,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),202292
2024-01-04 00:11,Ed Sheeran,Photograph,15580
2024-01-04 00:11,Miley Cyrus,Heart Of Glass (Live from the iHeart Festival),1044
2024-01-04 00:14,Lewis Capaldi,Forget Me,203666
2024-01-04 00:18,Lewis Capaldi,Wish You The Best,202547
2024-01-04 00:22,Lewis Capaldi,Pointless,231120
2024-01-04 00:25,Lewis Capaldi,Heavenly Kind Of State Of Mind,201880
2024-01-04 00:29,Lewis Capaldi,Love The Hell Out Of You,13328
2024-01-04 00:29,Lewis Capaldi,Haven't You Ever Been In Love Before?,230533
2024-01-04 02:20,Lewis Capaldi,Love The Hell Out Of You,205080
2024-01-04 02:22,Lewis Capaldi,Burning,124904
2024-01-04 12:41,Lewis Capaldi,Burning,216573
2024-01-04 12:44,Lewis Capaldi,Any Kind Of Life,195386
2024-01-04 12:48,Lewis Capaldi,The Pretender,220120
2024-01-04 12:51,Lewis Capaldi,Leave Me Slowly,223453
2024-01-04 12:55,Lewis Capaldi,How This Ends,226626
2024-01-04 12:59,Lewis Capaldi,How I'm Feeling Now,228619
2024-01-04 13:03,Lewis Capaldi,Strangers,214438
2024-01-04 14:06,Lewis Capaldi,A Cure For Minds Unwell,229329
2024-01-04 14:09,Lewis Capaldi,Someone I Could Die For,206737
2024-01-04 14:17,Lewis Capaldi,The Ancient Art Of Always Fucking Up,386316
2024-01-04 14:20,Lewis Capaldi,Old Navy Blue,188592
2024-01-04 14:26,Jonas Brothers,Waffle House,12002
2024-01-04 14:29,Lewis Capaldi,Forget Me,203666
2024-01-04 14:33,Lewis Capaldi,Leave Me Slowly,223453
2024-01-04 14:37,Lewis Capaldi,The Ancient Art Of Always Fucking Up,243991
2024-01-04 14:41,Lewis Capaldi,Haven't You Ever Been In Love Before?,230533
2024-01-04 14:44,Lewis Capaldi,Love The Hell Out Of You,205080
2024-01-04 14:48,Lewis Capaldi,How This Ends,226626
2024-01-04 14:52,Lewis Capaldi,The Pretender,220120
2024-01-04 14:55,Lewis Capaldi,Someone I Could Die For,206737
2024-01-04 14:58,Lewis Capaldi,Any Kind Of Life,195386
2024-01-04 15:02,Lewis Capaldi,A Cure For Minds Unwell,204430
2024-01-04 15:05,Lewis Capaldi,Wish You The Best,210880
2024-01-04 15:07,Lewis Capaldi,Strangers,119750
2024-01-04 19:42,Lewis Capaldi,Strangers,214438
2024-01-04 19:45,Lewis Capaldi,Old Navy Blue,188592
2024-01-04 19:48,Lewis Capaldi,Burning,216573
2024-01-04 19:53,Lewis Capaldi,Pointless,141268
2024-01-04 19:57,Lewis Capaldi,How I'm Feeling Now,228619
2024-01-04 20:00,Lewis Capaldi,Heavenly Kind Of State Of Mind,201880
2024-01-04 20:03,Jonas Brothers,Waffle House,145440
2024-01-04 20:05,Sadie Jean,Just Because,132096
2024-01-04 20:08,Lewis Capaldi,Wish You The Best,210880
2024-01-04 20:11,5 Seconds of Summer,Bad Omens,905
2024-01-04 20:11,Ed Sheeran,Eyes Closed,8753
2024-01-04 20:11,Lizzy McAlpine,ceilings,1091
2024-01-04 20:11,Niall Horan,Meltdown,28842
2024-01-04 20:11,Jessica Baio,trust issues,134262
2024-01-04 20:15,Lewis Capaldi,Forget Me,203666
2024-01-04 20:18,Garrett Kato,Slow Motion,177946
2024-01-04 20:21,Niall Horan,Heaven,186043
2024-01-04 20:25,Harry Styles,Falling,240133
2024-01-04 20:28,Adele,Easy On Me,224694
2024-01-04 20:31,Chord Overstreet,What's Left of You,178600
2024-01-04 20:35,Lewis Capaldi,Hold Me While You Wait,205686
2024-01-04 20:38,Michal Leah,Think I'm Gonna Love You,164494
2024-01-04 20:41,Shawn Mendes,It'll Be Okay,222800
2024-01-04 20:42,Lauren Spencer Smith,Narcissist,57783
2024-01-05 02:30,Taylor Swift,Getaway Car,172757
2024-01-05 03:12,Lil Nas X,THATS WHAT I WANT,3434
2024-01-05 03:14,SZA,Kill Bill,153946
2024-01-05 03:18,Taylor Swift,august,261922
2024-01-05 03:22,Shawn Mendes,Stitches,199429
2024-01-05 14:10,Shakira,"Ciega, Sordomuda",1416
2024-01-05 14:11,Taylor Swift,Call It What You Want,8359
2024-01-05 14:11,Mijares,No Se Murió El Amor,14512
2024-01-05 14:11,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),719
2024-01-05 14:15,Mijares,Si Me Tenías,239995
2024-01-05 14:20,Laura Pausini,Amores extraños - Versión 2001,257440
2024-01-05 14:24,Yuri,Detrás de Mi Ventana,279026
2024-01-05 14:28,Kabah,La Calle De Las Sirenas,236160
2024-01-05 14:32,Kabah,La Calle De Las Sirenas,3264
2024-01-05 14:32,Mijares,Soldado Del Amor,122412
2024-01-05 15:19,Prince,Nothing Compares 2 U,213
2024-01-05 15:22,Miley Cyrus,Wrecking Ball X Nothing Compares 2 U - Live,191005
2024-01-06 01:07,Miley Cyrus,Flowers,12819
2024-01-06 01:07,Miley Cyrus,Wrecking Ball X Nothing Compares 2 U - Live,313036
2024-01-06 01:07,Phil Collins,You Can't Hurry Love - 2016 Remaster,0
2024-01-06 01:11,Prince,Raspberry Beret,212230
2024-01-06 01:14,Soft Cell,Tainted Love,153800
2024-01-06 01:18,Fleetwood Mac,Dreams - 2004 Remaster,257800
2024-01-06 01:22,Fleetwood Mac,Seven Wonders - 2017 Remaster,222400
2024-01-06 01:27,Elton John,Bennie And The Jets - Remastered 2014,322548
2024-01-06 01:29,The Doobie Brothers,Listen to the Music,143145
2024-01-06 01:32,Prince,I Would Die 4 U,178986
2024-01-06 01:35,Tom Petty,I Won't Back Down,159524
2024-01-06 01:38,Queen,Crazy Little Thing Called Love - Remastered 2011,163373
2024-01-06 01:41,The Beach Boys,Kokomo,7762
2024-01-06 01:41,Queen,You're My Best Friend - Remastered 2011,170800
2024-01-06 01:51,Fleetwood Mac,Rhiannon,198669
2024-01-06 01:57,Queen,Radio Ga Ga - Remastered 2011,348226
2024-01-06 01:58,Marvin Gaye,Ain't No Mountain High Enough,96980
2024-01-06 02:02,Rick Springfield,Jessie's Girl,194120
2024-01-06 02:53,U2,I Still Haven't Found What I'm Looking For,158231
2024-01-06 02:56,Halsey,Bad At Love,181279
2024-01-06 03:10,Halsey,Sorry,108695
2024-01-06 03:13,Chema Rivas,Mil Tequilas,5387
2024-01-06 03:13,Jay Wheeler,"La Curiosidad (feat. Dj Nelson, Arcangel, Zion & Lennox, De La Ghetto & Brray) - Red Grand Prix Remix",16286
2024-01-06 03:13,Tommy Boysen,Hookah & Sheridan's,195199
2024-01-06 03:17,Rauw Alejandro,Todo De Ti,199604
2024-01-06 03:21,Chema Rivas,Mil Tequilas,255450
2024-01-06 03:23,Bad Bunny,Moscow Mule,102919
2024-01-06 08:23,Feid,Si Te La Encuentras Por Ahí,1462
2024-01-06 08:23,Carla Morrison,Disfruto - Audioiko Remix,1207
2024-01-06 08:23,Bad Bunny,Party,696
2024-01-06 08:23,Bad Bunny,Yonaguni,1068
2024-01-06 08:23,Paskman,Chiquetere (feat. Rafa Villalba),15812
2024-01-06 08:27,Bad Bunny,Yonaguni,206710
2024-01-06 08:30,Carla Morrison,Disfruto - Audioiko Remix,198335
2024-01-06 08:34,Rauw Alejandro,Sexo Virtual,208291
2024-01-06 08:38,Arcángel,La Jumpa,255693
2024-01-06 08:44,KHEA,Loca - Remix,346460
2024-01-06 09:19,Zakes Bantwini,Osama - Claptone Remix,68047
2024-01-06 09:19,Juan Luis Guerra 4.40,La Bilirrubina,2154
2024-01-06 09:19,Nio Garcia,AM Remix,9194
2024-01-06 09:23,LATIN MAFIA,Patadas de Ahogado,224835
2024-01-06 09:25,Kali Uchis,Moonlight,126686
2024-01-06 17:54,Danny Ocean,Kizombita Para Ti,2554
2024-01-06 17:54,Don Omar,Guaya Guaya,19411
2024-01-06 17:58,Los Claxons,Me Voy a Tomar la Noche - Medincci + Bzars Remix,269210
2024-01-06 18:02,Kat Dahlia,Crazy (Remix) (feat. Gocho),209942
2024-01-06 18:05,Sofi Tukker,Drinkee (Radio Edit),191468
2024-01-06 18:08,Yandel,No Quiero Amores (feat. Ozuna),203133
2024-01-06 18:11,Danny Ocean,Volare,147598
2024-01-06 18:15,Danny Ocean,Tel Aviv,215368
2024-01-06 18:18,Finesse,Rihanna,185156
2024-01-06 18:20,Danny Ocean,Babylon Girl,162666
2024-01-06 18:24,Danny Ocean,Dembow,215082
2024-01-06 18:25,Rawayana,Dame Un Break,39908
2024-01-06 18:28,Danny Ocean,Vuelve,194233
2024-01-06 18:31,DEKKO,12x3,159200
2024-01-06 18:34,Dillon Francis,We The Funk,187057
2024-01-06 18:37,Danny Ocean,Veneno,222511
2024-01-06 18:41,Danny Ocean,Epa Wei,208253
2024-01-06 18:44,Mike Bahía,La Lá,197879
2024-01-06 18:49,Leo Rizzi,Amapolas - Remix,267338
2024-01-06 18:52,Myke Towers,La Playa,207731
2024-01-06 18:57,Bomba Estéreo,To My Love - Tainy Remix,251773
2024-01-06 19:02,Reik,Ráptame,175061
2024-01-06 21:58,Shaka Y Dres,Pas de Panique,746
2024-01-07 17:52,Sabrina Carpenter,Feather,8150
2024-01-07 17:52,Rihanna,We Found Love,0
2024-01-07 17:55,KAROL G,QLONA,172797
2024-01-07 17:58,Sabrina Carpenter,Feather,185552
2024-01-07 17:59,KAROL G,QLONA,34320
2024-01-07 18:03,Justin Bieber,Beauty And A Beat,227986
2024-01-07 18:03,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),0
2024-01-07 18:03,Rihanna,We Found Love,0
2024-01-07 18:03,Ariana Grande,Into You,0
2024-01-07 18:03,Dua Lipa,Dance The Night - From Barbie The Album,4804
2024-01-07 18:03,Miley Cyrus,Party In The U.S.A.,0
2024-01-07 18:03,Lorde,Supercut,0
2024-01-07 18:03,Sabrina Carpenter,Nonsense,0
2024-01-07 18:07,Lauv,I Like Me Better,1764
2024-01-07 18:07,Katy Perry,Last Friday Night (T.G.I.F.),230733
2024-01-07 18:07,Black Eyed Peas,I Gotta Feeling,789
2024-01-07 18:07,Tate McRae,greedy,40115
2024-01-07 18:07,Troye Sivan,Rush,928
2024-01-07 18:07,Pitbull,Feel This Moment (feat. Christina Aguilera),1555
2024-01-07 18:07,Bridgit Mendler,Ready or Not,1323
2024-01-07 18:11,Ariana Grande,Break Free,214840
2024-01-07 18:13,Meghan Trainor,Made You Look,134256
2024-01-07 18:17,Little Mix,Black Magic,211786
2024-01-07 18:18,Nicki Minaj,Super Bass,40686
2024-01-08 03:49,Justin Bieber,Somebody To Love,0
2024-01-08 03:53,Keane,Somewhere Only We Know,236160
2024-01-08 03:53,Taylor Swift,Cruel Summer,13516
2024-01-08 16:02,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477
2024-01-08 16:07,Taylor Swift,You’re Losing Me (From The Vault),277831
2024-01-08 16:07,Taylor Swift,Welcome To New York (Taylor's Version),1763
2024-01-08 16:07,Taylor Swift,22 (Taylor's Version),766
2024-01-08 16:07,Taylor Swift,Cruel Summer,1277
2024-01-08 16:10,Taylor Swift,Now That We Don't Talk (Taylor's Version) (From The Vault),146436
2024-01-08 16:13,Taylor Swift,Anti-Hero,200690
2024-01-08 16:15,Taylor Swift,willow,145018
2024-01-08 17:12,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),0
2024-01-08 17:13,Taylor Swift,Out Of The Woods (Taylor's Version),1642
2024-01-08 17:16,Taylor Swift,I Wish You Would (Taylor's Version),192533
2024-01-08 18:58,Michael Jackson,The Way You Make Me Feel - 2012 Remaster,298120
2024-01-08 19:01,The Temptations,My Girl,165000
2024-01-08 19:04,Michael Jackson,Black or White - Single Version,198506
2024-01-08 19:50,Taylor Swift,willow,917
2024-01-08 19:54,Taylor Swift,The Way I Loved You (Taylor’s Version),135082
2024-01-08 20:18,Noah Kahan,Stick Season,3370
2024-01-08 20:18,Mark Ronson,Valerie (feat. Amy Winehouse) - Version Revisited,132441
2024-01-08 20:25,Jesse & Joy,Espacio sideral,222626
2024-01-08 20:28,Joey Montana,La Melodía,162643
2024-01-08 21:43,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477
2024-01-08 21:47,Taylor Swift,New Romantics (Taylor's Version),230177
2024-01-08 21:50,Taylor Swift,Now That We Don't Talk (Taylor's Version) (From The Vault),146436
2024-01-08 23:04,Marvin Gaye,Ain't No Mountain High Enough,0
2024-01-08 23:04,The Neighbourhood,Flawless,7778
2024-01-08 23:04,Taylor Swift,I Know Places (Taylor's Version),75980
2024-01-08 23:10,David Bowie,Heroes - 2017 Remaster,371413
2024-01-08 23:14,BØRNS,Electric Love,218106
2024-01-08 23:18,MGMT,Time to Pretend,261000
2024-01-08 23:22,Young the Giant,Amerika,240240
2024-01-08 23:26,Skandra,Rivers,231453
2024-01-08 23:30,WALK THE MOON,Lost In The Wild,235960
2024-01-08 23:46,WALK THE MOON,Anna Sun,51498
2024-01-08 23:47,Troye Sivan,Strawberries & Cigarettes,1741
2024-01-08 23:50,Wallows,1980s Horror Film II,235272
2024-01-08 23:53,Kids That Fly,Kiss Her You Fool,928
2024-01-08 23:53,HUNNY,Vowels (and the Importance of Being Me),151118
2024-01-08 23:55,Surf Curse,Freaks,147062
2024-01-08 23:59,Gus Dapperton,"Prune, You Talk Funny",198786
2024-01-09 00:03,Declan McKenna,Brazil,252306
2024-01-09 00:07,Tame Impala,The Less I Know The Better,216320
2024-01-09 00:10,FINNEAS,Can't Wait To Be Dead,175969
2024-01-09 00:14,Young the Giant,Cough Syrup,249520
2024-01-09 00:17,Wallows,Are You Bored Yet? (feat. Clairo),178000
2024-01-09 00:19,Colony House,You Know It,146103
2024-01-09 14:49,Taylor Swift,Wildest Dreams (Taylor's Version),1648
2024-01-09 14:52,Maroon 5,This Love,206200
2024-01-09 14:56,One Direction,Where Do Broken Hearts Go,229040
2024-01-09 14:57,Daisy Jones & The Six,Let Me Down Easy,1346
2024-01-09 14:57,KAROL G,OKI DOKI,0
2024-01-09 14:57,Taylor Swift,Out Of The Woods (Taylor's Version),4133
2024-01-09 14:58,Adele,All I Ask,0
2024-01-09 15:01,Mark Ronson,Valerie (feat. Amy Winehouse) - Version Revisited,219413
2024-01-09 15:02,Lauren Spencer Smith,Narcissist,0
2024-01-09 15:02,Nicki Minaj,Super Bass,0
